1096,Davis Hall,104B,Quint
1097,Memorial Hall,403B,
1098,Northfield Option,OPT,
1100,Faculty Club Annex,200D,
1102,Northfield Option,OPT,
1103,Northfield Option,OPT,
1105,Cassat Hall,201,Single
1107,Davis Hall,214,Single
1110,Cassat Hall,204,Double
1113,Wilson House,201,Single
1116,Cassat Hall,327,Single
1119,Severance Hall,303C,Quad
1120,Cassat Hall,301,Single
1123,Wilson House,203,Single
1127,Wilson House,101,Single
1128,Cassat Hall,208,Single
1131,Nourse Hall,103,Single
1133,Davis Hall,216A,Triple
1135,Nourse Hall,314,Single
1136,Nourse Hall,207,Single
1138,Memorial Hall,404A,
1139,Cassat Hall,418,Single
1142,Nourse Hall,315,Single
1150,Cassat Hall,129,Single
1152,Severance Hall,208B,Quad
1153,Severance Hall,209A,Quad
1159,Severance Hall,212A,Double
1161,Davis Hall,309,Double
1162,Severance Hall,309B,Quad
1163,Cassat Hall,308,Single
1165,Cassat Hall,429,Single
1169,Wilson House,202,Single
1172,Severance Hall,210A,Quad
1173,Severance Hall,304,Double
1178,Cassat Hall,317,Single
1186,Cassat Hall,108,Single
1189,Wilson House,102,Single
1195,Cassat Hall,401,Single
1197,Cassat Hall,217,Single
1199,Severance Hall,403B,Quad
1202,Cassat Hall,227,Single
1205,Severance Hall,214B,Quad
1206,Huntington House,202,Single
1210,Huntington House,103,Single
1212,Nourse Hall,12,Single
1215,Watson Hall,209,Single
1218,Severance Hall,409B,Quint
1224,Davis Hall,122,Double
1235,Burton Hall,205,Single
1240,Nourse Hall,15,Single
1242,Severance Hall,306B,Quad
1253,Hill House,301,Quad
1254,Davis Hall,116A,Triple
1256,Musser Hall,228,Single
1257,Davis Hall,121,Single
1264,Severance Hall,312A,Quad
1266,Hill House,302,Double
1271,Burton Hall,317,Single
1281,Nourse Hall,14,Single
1287,Burton Hall,206,Single
1294,Cassat Hall,302,Double
1296,Myers Hall,115A,Double
1297,Hill House,208,Double
1298,Burton Hall,227,Single
1300,Severance Hall,307B,Triple
1307,Nourse Hall,201A,Triple
1316,Burton Hall,223,Single
1317,Nourse Hall,17,Single
1318,Cassat Hall,218,Single
1320,Cassat Hall,127,Single
1333,Burton Hall,328,Single
1334,Burton Hall,225A,Triple
1341,Rice House,300A,Single
1345,Nourse Hall,16,Single
1371,Hill House,101,Triple
1372,Burton Hall,313,Single
1376,Nourse Hall,307,Single
1384,Cassat Hall,214,Double
1392,Cassat Hall,427,Single
1393,Burton Hall,123,Single
1394,Burton Hall,305,Single
1402,Myers Hall,334,Single
1408,Evans Hall,211A,
1410,Burton Hall,331,Single
1411,Faculty Club,103,Single
1414,Cassat Hall,417,Single
1417,Cassat Hall,408,Single
1423,Evans Hall,212A,
1428,Burton Hall,103,Single
1431,Myers Hall,414,Single
1433,Rice House,300C,Single
1442,Goodhue Hall,219,Single
1461,Burton Hall,211,Single
1472,Burton Hall,418,Single
1474,Burton Hall,408,Single
1481,Nourse Hall,415,Single
1494,Nourse Hall,214,Single
1495,Burton Hall,323,Single
1497,Huntington House,110,Single
2001,Davis Hall,215,Double
2002,Burton Hall,217A,Triple
2004,Goodhue Hall,202,Single
2005,Watson Hall,202,Single
2009,Faculty Club,012A,Sextet
2011,Watson Hall,719,Single
2016,Myers Hall,314,Single
2017,Nourse Hall,106A,Double
2019,Watson Hall,116,Triple
2022,Burton Hall,306,Single
2023,Burton Hall,228,Single
2025,Nourse Hall,301A,Triple
2026,Burton Hall,119,Triple
2027,Watson Hall,305,Single
2031,Burton Hall,301A,Triple
2032,Burton Hall,109,Single
2034,Cassat Hall,322,Double
2037,Nourse Hall,203A,Triple
2038,Goodhue Hall,308,Single
2040,Nourse Hall,216,Triple
2042,Burton Hall,222,Double
2043,Hill House,102,Triple
2048,Burton Hall,325B,Triple
2052,Cassat Hall,112,Double
2055,Nourse Hall,108,Single
2057,Burton Hall,208A,Triple
2058,Watson Hall,205,Single
2059,Evans Hall,408A,
2061,Hill House,206,Double
2070,Evans Hall,311A,
2077,Watson Hall,315,Single
2078,Burton Hall,130A,Triple
2080,Nourse Hall,417,Double
2083,Rice House,203A,Quad
2084,Burton Hall,330A,Triple
2086,Watson Hall,302,Single
2092,Watson Hall,409,Single
2095,Musser Hall,427,Single
2101,Burton Hall,308A,Triple
2106,Cassat Hall,221,Double
2116,Watson Hall,304,Single
2118,Cassat Hall,212,Double
2119,Watson Hall,319,Single
2127,Watson Hall,405,Single
2128,Burton Hall,302A,Triple
2132,Watson Hall,509,Single
2136,Nourse Hall,110,Single
2137,Nourse Hall,309A,Double
2138,Hill House,201,Triple
2148,Burton Hall,402,Single
2152,Burton Hall,226A,Triple
2161,Cassat Hall,405,Double
2168,Cassat Hall,312,Double
2171,Nourse Hall,418,Double
2180,Burton Hall,209A,Double
2181,Watson Hall,511,Single
2189,Cassat Hall,203,Double
2192,Evans Hall,210A,
2197,Watson Hall,219,Single
2202,Musser Hall,211,Single
2204,Cassat Hall,321,Double
2206,Cassat Hall,319,Double
2209,Nourse Hall,407A,Double
2214,Burton Hall,309,Single
2221,Goodhue Hall,304,Single
2222,Myers Hall,433,Single
2227,Cassat Hall,226,Double
2232,Watson Hall,712,Single
2241,Watson Hall,512,Single
2244,Nourse Hall,304A,Double
2247,Myers Hall,413,Single
2251,Myers Hall,233,Single
2253,Watson Hall,708,Single
2259,Davis Hall,115,Double
2260,Musser Hall,314,Single
2277,Evans Hall,303,Triple
2284,Musser Hall,327,Single
2290,Watson Hall,208,Single
2295,Evans Hall,113,
2299,Watson Hall,612,Single
2303,Evans Hall,105,
2307,Evans Hall,312A,
2309,Musser Hall,411,Single
2312,Evans Hall,411A,
2322,Cassat Hall,113,Double
2329,Cassat Hall,402,Double
2334,Faculty Club,202,Single
2339,Burton Hall,417,Double
2350,Watson Hall,218,Single
2365,Cassat Hall,211,Double
2372,Myers Hall,313,Single
2373,Watson Hall,718,Single
2374,Faculty Club,104,Single
2378,Watson Hall,609,Single
2382,Burton Hall,121A,Triple
2390,Goodhue Hall,419,Single
2394,Watson Hall,419,Single
2408,Watson Hall,504,Single
2416,Evans Hall,209A,
2430,Watson Hall,312,Single
2436,Watson Hall,715,Single
2443,Huntington House,102,
2444,Watson Hall,311,Single
2449,Watson Hall,608,Single
2468,Evans Hall,206,
2471,Musser Hall,311,Single
2475,Evans Hall,307A,
2476,Watson Hall,411,Single
2484,Watson Hall,416,Single
2489,Musser Hall,328,Single
2493,Watson Hall,316,Single
2498,Cassat Hall,213,Double
2503,Watson Hall,515,Single
2506,Myers Hall,333,Single
2510,Goodhue Hall,208,Single
3001,Evans Hall,201,
3002,Evans Hall,309A,
3003,Cassat Hall,403,Double
3005,Cassat Hall,320,Double
3006,Evans Hall,412A,
3007,Cassat Hall,414,Double
3008,Hill House,103,Triple
3009,Goodhue Hall,302,Single
3010,Myers Hall,446,Double
3011,Musser Hall,414,Single
3012,Myers Hall,406,Double
3013,Burton Hall,414A,Triple
3014,Rice House,105A,Double
3015,Nourse Hall,208A,Triple
3016,Goodhue Hall,402,Single
3018,Burton Hall,110A,Double
3019,Cassat Hall,305,Double
3020,Cassat Hall,411,Double
3021,Cassat Hall,420,Double
3022,Cassat Hall,421,Double
3024,Huntington House,203,Double
3030,Cassat Hall,404,Double
3034,Evans Hall,301,
3036,Evans Hall,401,
3037,Cassat Hall,220,Double
3038,Watson Hall,211,Single
3039,Evans Hall,409A,
3041,Cassat Hall,207,Double
3042,Evans Hall,410A,
3045,Watson Hall,619,Single
3046,Myers Hall,445,Double
3048,Huntington House,208,Double
3049,Cassat Hall,309,Double
3051,Evans Hall,306,
3052,Myers Hall,404,Double
3055,Burton Hall,406,Double
3057,Watson Hall,402,Single
3059,Evans Hall,112,
3060,Evans Hall,407A,
3061,Evans Hall,203,Triple
3066,Burton Hall,235A,Triple
3068,Huntington House,205,Triple
3071,Parish House,302,Double
3072,Evans Hall,207A,
3073,Nourse Hall,303A,Triple
3075,Burton Hall,401,Double
3082,Evans Hall,205,Single
3083,Myers Hall,436,Double
3084,Watson Hall,415,Single
3086,Watson Hall,518,Single
3089,Evans Hall,406,Quint
3091,Evans Hall,115,
3092,Evans Hall,304,Triple
3094,Burton Hall,419,Double
3095,Myers Hall,401,Double
3100,Myers Hall,241,Double
3102,Evans Hall,116A,
3105,Myers Hall,438,Double
3106,Huntington House,204,Double
3107,Myers Hall,201,Double
3109,Myers Hall,343,Double
3111,Myers Hall,337,Double
3113,Myers Hall,211,Double
3115,Faculty Club,100,Double
3119,Myers Hall,301,Double
3120,Watson Hall,508,Single
3121,Evans Hall,204,Triple
3124,Watson Hall,602,Single
3126,Myers Hall,302,Double
3130,Evans Hall,305,Single
3131,Myers Hall,308,Double
3133,Myers Hall,341,Double
3134,Musser Hall,306,Double
3135,Evans Hall,102,
3137,Myers Hall,203,Double
3141,Musser Hall,426,Double
3144,Evans Hall,107,Single
3148,Evans Hall,103,
3150,Goodhue Hall,339,Double
3152,Myers Hall,243,Double
3153,Faculty Club,203,Single
3155,Myers Hall,242,Double
3156,Goodhue Hall,310,
3160,Evans Hall,110,
3167,Watson Hall,212,Single
3169,Faculty Club,201,Single
3172,Myers Hall,206,Double
3173,Watson Hall,704,Single
3174,Watson Hall,616,Single
3179,Goodhue Hall,409,Double
3180,Watson Hall,618,Single
3181,Musser Hall,428,Single
3183,Myers Hall,208,Double
3184,Goodhue Hall,415,Double
3186,Goodhue Hall,410,
3191,Watson Hall,505,Single
3193,Faculty Club,101,Single
3195,Goodhue Hall,235,Double
3200,Musser Hall,317,Double
3202,Goodhue Hall,405,Double
3203,Evans Hall,114,
3207,Goodhue Hall,315,Double
3211,Musser Hall,401,Double
3212,Nourse Hall,13,Double
3215,Watson Hall,502,Single
3218,Goodhue Hall,309,Double
3222,Goodhue Hall,314,Double
3228,Goodhue Hall,207,Double
3236,Goodhue Hall,243,Double
3238,Faculty Club,105,Double
3241,Goodhue Hall,102,Double
3244,Musser Hall,222,Double
3247,Goodhue Hall,445,Double
3253,Burton Hall,409,Double
3256,Watson Hall,408,Single
3259,Goodhue Hall,441,Double
3262,Goodhue Hall,122,Double
3275,Musser Hall,203,Double
3281,Rice House,204A,Triple
3282,Musser Hall,410,Double
3283,Musser Hall,326,Double
3284,Goodhue Hall,209,Double
3285,Goodhue Hall,319,Single
3286,Goodhue Hall,335,Double
3294,Faculty Club,200,Double
3303,Watson Hall,308,Single
3305,Musser Hall,208,Double
3308,Musser Hall,325,Double
3310,Musser Hall,417,Double
3314,Goodhue Hall,139,Double
3320,Goodhue Hall,137,Double
3325,Musser Hall,319,Double
3328,Goodhue Hall,428,Double
3333,Musser Hall,206,Double
3341,Goodhue Hall,442,Double
3344,Goodhue Hall,113,Double
3345,Goodhue Hall,115,Double
3397,Musser Hall,406,Double
3398,Goodhue Hall,104,Double
3400,Evans Hall,101,
3408,Rice House,111A,Double
3421,Goodhue Hall,128,Double
3430,Goodhue Hall,328,Double
3461,Goodhue Hall,223,Double
3463,Goodhue Hall,345,Double
3488,Goodhue Hall,408,Single
3533,Evans Hall,111,Quad

